customer_id,age,birth_date,price,email,phone,start_date,end_date,valid_age,valid_price,valid_date,valid_customer_id,valid_email,valid_email_format,valid_phone,valid_date_order,passes_all_checks
CUST-10213,30,1995-11-07,475.4,user_213@example.com,6331078856,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10214,58,1967-04-17,365.6,user_214@example.com,6338475082,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10215,20,2005-05-12,310.57,user_215@example.com,8731280819,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10216,56,1969-09-16,214.94,user_216@example.com,7946978454,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10217,23,2002-08-12,467.04,user_217@example.com,7532049347,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10218,25,2000-09-10,434.37,user_218@example.com,7167342646,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10219,44,1981-09-07,32.16,user_219@example.com,7827532962,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10220,26,1999-04-05,22.92,user_220@example.com,7420350350,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10221,54,1971-01-17,194.47,user_221@example.com,7385939003,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10222,50,1975-03-13,407.17,user_222@example.com,6705774067,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10223,68,1957-08-18,493.77,user_223@example.com,7104952075,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10224,59,1966-04-18,83.7,user_224@example.com,8732128048,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10225,61,1964-05-25,301.12,user_225@example.com,7270650277,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10226,41,1984-01-21,196.64,user_226@example.com,7649541292,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10227,32,1993-09-15,485.26,user_227@example.com,8848629149,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10228,71,1954-01-25,422.64,user_228@example.com,9239505641,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10229,49,1976-08-04,420.78,user_229@example.com,7340197765,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10230,49,1976-12-27,239.66,user_230@example.com,8271929423,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10231,41,1984-10-05,213.26,user_231@example.com,8334845107,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10232,58,1967-05-11,143.97,user_232@example.com,7447545672,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10233,69,1956-12-06,37.62,user_233@example.com,8757044884,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10234,66,1959-07-24,433.71,user_234@example.com,8845282113,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10235,66,1959-08-11,408.32,user_235@example.com,8937308545,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10236,69,1956-02-25,499.86,user_236@example.com,8512745169,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10237,29,1996-07-20,498.35,user_237@example.com,7413710545,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10238,56,1969-04-27,282.16,user_238@example.com,9884822537,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10239,19,2006-08-20,386.8,user_239@example.com,6422824129,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10240,20,2005-06-21,472.94,user_240@example.com,6581098549,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10241,66,1959-03-13,426.33,user_241@example.com,6841986467,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10242,54,1971-10-11,131.2,user_242@example.com,8697850944,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10243,66,1959-02-25,230.77,user_243@example.com,7736778831,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10244,73,1952-10-09,73.29,user_244@example.com,7440730093,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10245,34,1991-01-26,477.49,user_245@example.com,6390045363,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10246,66,1959-03-24,307.03,user_246@example.com,8971008738,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10247,19,2006-06-05,122.03,user_247@example.com,6422984837,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10248,19,2006-05-22,339.13,user_248@example.com,6814282636,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10249,45,1980-07-17,312.88,user_249@example.com,6622963425,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10250,71,1954-09-03,185.5,user_250@example.com,9210861281,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10251,40,1985-04-26,65.64,user_251@example.com,9680534808,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10252,54,1971-01-27,339.07,user_252@example.com,8443448748,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10253,49,1976-10-03,264.95,user_253@example.com,9214777099,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10254,50,1975-02-18,388.44,user_254@example.com,9624136575,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10255,18,2007-01-24,264.88,user_255@example.com,9504975707,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10256,36,1989-03-03,427.57,user_256@example.com,6900793118,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10257,19,2006-06-13,280.43,user_257@example.com,7641617683,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10258,70,1955-08-15,284.86,user_258@example.com,7219196636,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10259,61,1964-09-09,439.56,user_259@example.com,9535718590,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10260,43,1982-04-14,207.71,user_260@example.com,7101428127,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10261,49,1976-05-02,75.67,user_261@example.com,6175968554,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10262,23,2002-11-09,24.1,user_262@example.com,7540462465,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10263,49,1976-08-03,380.02,user_263@example.com,9593054614,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10264,72,1953-11-09,313.95,user_264@example.com,8686094878,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10265,21,2004-03-25,355.0,user_265@example.com,8376772356,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10266,72,1953-02-12,114.35,user_266@example.com,8923699361,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10267,28,1997-10-09,76.82,user_267@example.com,7349811585,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10268,73,1952-08-25,17.13,user_268@example.com,7118268849,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10269,34,1991-05-11,181.79,user_269@example.com,6613238942,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10270,55,1970-11-02,299.06,user_270@example.com,9303388366,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10271,41,1984-08-15,202.2,user_271@example.com,6874542294,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10272,22,2003-06-08,224.36,user_272@example.com,8832999560,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10273,69,1956-11-05,453.04,user_273@example.com,8420532628,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10274,51,1974-10-18,180.65,user_274@example.com,6240428443,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10275,23,2002-06-05,261.85,user_275@example.com,7166088429,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10276,39,1986-12-16,393.99,user_276@example.com,8863500806,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10277,28,1997-12-05,204.31,user_277@example.com,9922993295,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10278,65,1960-01-18,314.82,user_278@example.com,9607028064,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10279,33,1992-08-13,432.56,user_279@example.com,9672045059,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10280,50,1975-03-26,475.27,user_280@example.com,8374750224,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10281,26,1999-03-24,82.07,user_281@example.com,6594863718,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10282,23,2002-08-02,464.03,user_282@example.com,9341607475,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10283,33,1992-08-27,251.14,user_283@example.com,6632128563,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10284,46,1979-01-06,136.54,user_284@example.com,9216142203,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10285,20,2005-08-19,234.98,user_285@example.com,7856272358,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10286,37,1988-08-01,490.22,user_286@example.com,7661396798,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10287,53,1972-11-27,251.38,user_287@example.com,6686710643,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10288,36,1989-09-13,171.09,user_288@example.com,8958068541,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10289,43,1982-11-13,320.37,user_289@example.com,9935897340,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10290,20,2005-09-21,127.67,user_290@example.com,8605772550,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10291,36,1989-10-04,47.17,user_291@example.com,8804931931,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10292,37,1988-11-06,73.15,user_292@example.com,7433022733,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10293,49,1976-12-07,72.74,user_293@example.com,8688748796,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10294,24,2001-05-11,84.43,user_294@example.com,7147378941,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10295,69,1956-10-25,78.03,user_295@example.com,8813625985,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10296,58,1967-03-23,324.03,user_296@example.com,7824048276,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10297,50,1975-10-10,99.12,user_297@example.com,7273249253,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10298,57,1968-11-21,179.38,user_298@example.com,8452823956,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10299,56,1969-07-18,449.43,user_299@example.com,7877280982,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10300,35,1990-04-02,242.24,user_300@example.com,7914733175,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10301,57,1968-12-07,337.1,user_301@example.com,8610878596,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10302,18,2007-02-13,94.44,user_302@example.com,6415681804,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10303,28,1997-11-17,104.22,user_303@example.com,6462080217,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10304,45,1980-09-17,30.03,user_304@example.com,7655334124,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10305,74,1951-08-02,92.78,user_305@example.com,6954081204,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10306,42,1983-12-24,146.51,user_306@example.com,7377526500,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10307,67,1958-03-16,96.74,user_307@example.com,6283108255,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10308,40,1985-06-19,53.46,user_308@example.com,9621445840,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10309,48,1977-07-10,69.11,user_309@example.com,8168080112,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10310,47,1978-09-02,235.78,user_310@example.com,9727452298,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10311,59,1966-12-15,111.1,user_311@example.com,8505260595,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10312,52,1973-05-22,188.49,user_312@example.com,9521261494,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10313,24,2001-04-20,256.67,user_313@example.com,6646318845,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10314,33,1992-04-18,348.29,user_314@example.com,9592462625,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10315,43,1982-04-27,29.26,user_315@example.com,9751592273,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10316,65,1960-01-12,401.71,user_316@example.com,9360644066,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10317,74,1951-06-17,317.67,user_317@example.com,6589975516,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10318,69,1956-10-22,50.06,user_318@example.com,9570579100,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10319,66,1959-01-22,438.05,user_319@example.com,7711576361,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10320,19,2006-10-24,461.23,user_320@example.com,6985717545,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10321,18,2007-11-18,39.93,user_321@example.com,6671853424,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10322,65,1960-02-14,145.67,user_322@example.com,6538728895,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10323,29,1996-12-04,405.04,user_323@example.com,6781577591,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10324,22,2003-11-03,376.65,user_324@example.com,6928203432,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10325,54,1971-04-12,100.42,user_325@example.com,6352902529,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10326,49,1976-07-11,112.58,user_326@example.com,9428207919,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10327,72,1953-01-06,191.53,user_327@example.com,6226133344,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10328,26,1999-03-11,247.42,user_328@example.com,7874463729,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10329,58,1967-10-23,312.94,user_329@example.com,7113135871,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10330,52,1973-10-02,190.77,user_330@example.com,9233875943,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10331,36,1989-02-04,236.64,user_331@example.com,6422690331,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10332,65,1960-01-03,376.26,user_332@example.com,8784419873,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10333,33,1992-09-07,27.97,user_333@example.com,9723275962,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10334,20,2005-07-11,133.69,user_334@example.com,7686991815,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10335,37,1988-04-02,359.54,user_335@example.com,6589341006,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10336,41,1984-04-22,448.65,user_336@example.com,6386268347,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10337,71,1954-11-27,260.72,user_337@example.com,8179061847,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10338,73,1952-03-17,270.74,user_338@example.com,6744970962,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10339,50,1975-12-24,62.51,user_339@example.com,6152492736,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10340,41,1984-12-21,229.23,user_340@example.com,8874072420,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10341,69,1956-05-27,270.98,user_341@example.com,9278983756,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10342,28,1997-04-06,128.81,user_342@example.com,9464178936,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10343,66,1959-03-25,141.93,user_343@example.com,8783052416,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10344,25,2000-05-03,194.87,user_344@example.com,6323899058,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10345,53,1972-11-01,19.83,user_345@example.com,9552550114,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10346,55,1970-10-06,167.82,user_346@example.com,9252775696,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10347,57,1968-02-03,113.61,user_347@example.com,6136847763,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10348,37,1988-01-25,170.47,user_348@example.com,6690967015,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10349,52,1973-08-12,68.68,user_349@example.com,7299868781,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10350,65,1960-02-15,446.36,user_350@example.com,9528222090,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10351,42,1983-12-16,300.86,user_351@example.com,9205886094,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10352,52,1973-11-08,342.76,user_352@example.com,8793081478,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10353,42,1983-12-14,396.69,user_353@example.com,8895408923,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10354,46,1979-09-17,254.24,user_354@example.com,8847793898,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10355,35,1990-05-08,52.59,user_355@example.com,7522606084,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10356,63,1962-11-14,273.18,user_356@example.com,6788494941,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10357,35,1990-02-20,297.55,user_357@example.com,7161730143,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10358,19,2006-07-03,375.27,user_358@example.com,9164623935,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10359,71,1954-12-21,221.51,user_359@example.com,7189957925,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10360,52,1973-08-26,72.51,user_360@example.com,8452924639,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10361,33,1992-03-20,149.05,user_361@example.com,9739524176,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10362,58,1967-09-14,187.91,user_362@example.com,8239521671,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10363,53,1972-07-17,326.5,user_363@example.com,9635425944,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10364,50,1975-12-20,289.68,user_364@example.com,6666676417,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10365,21,2004-04-09,184.49,user_365@example.com,8983420081,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10366,50,1975-06-16,493.39,user_366@example.com,8621350704,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10367,31,1994-09-22,306.83,user_367@example.com,9593976957,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10368,38,1987-06-21,126.24,user_368@example.com,9205801293,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10369,65,1960-05-02,59.87,user_369@example.com,6718064040,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10370,37,1988-08-08,84.9,user_370@example.com,6230146681,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10371,73,1952-11-13,130.52,user_371@example.com,8280179133,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10372,25,2000-01-08,88.73,user_372@example.com,8410163209,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10373,24,2001-05-18,101.42,user_373@example.com,6637874083,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10374,20,2005-02-14,149.7,user_374@example.com,9589440001,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10375,34,1991-06-11,94.95,user_375@example.com,7454002612,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10376,50,1975-09-01,449.42,user_376@example.com,9189198479,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10377,65,1960-12-06,49.31,user_377@example.com,9600362527,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10378,29,1996-09-08,267.01,user_378@example.com,9772756961,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10379,68,1957-11-22,211.09,user_379@example.com,8287843081,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10380,39,1986-03-24,491.37,user_380@example.com,8575916560,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10381,72,1953-09-17,64.9,user_381@example.com,9523189905,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10382,39,1986-12-25,204.95,user_382@example.com,8508072136,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10383,63,1962-06-22,485.04,user_383@example.com,6641135335,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10384,47,1978-12-20,434.1,user_384@example.com,8315143245,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10385,55,1970-01-10,410.37,user_385@example.com,9695509241,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10386,55,1970-08-18,136.37,user_386@example.com,6803016561,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10387,62,1963-12-01,93.73,user_387@example.com,7202182899,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10388,68,1957-02-01,337.64,user_388@example.com,7865867987,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10389,71,1954-01-09,465.39,user_389@example.com,6855838123,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10390,25,2000-01-13,282.81,user_390@example.com,9688087981,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10391,44,1981-04-26,290.09,user_391@example.com,6726252663,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10392,44,1981-06-07,147.19,user_392@example.com,6254218466,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10393,51,1974-02-06,387.05,user_393@example.com,7383239967,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10394,38,1987-07-26,101.65,user_394@example.com,7578330486,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10395,47,1978-10-18,168.6,user_395@example.com,8514525936,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10396,50,1975-02-10,218.46,user_396@example.com,9825533928,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10397,45,1980-07-12,258.73,user_397@example.com,8109625105,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10398,64,1961-01-08,128.78,user_398@example.com,6121654924,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10399,50,1975-11-03,66.27,user_399@example.com,7495130759,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10400,22,2003-11-06,309.2,user_400@example.com,7348305901,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10401,65,1960-09-06,151.43,user_401@example.com,8875647894,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10402,36,1989-09-07,294.81,user_402@example.com,9331319263,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10403,21,2004-09-18,85.64,user_403@example.com,8400904703,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10404,52,1973-12-08,245.76,user_404@example.com,7113689493,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10405,66,1959-08-18,270.97,user_405@example.com,8183027288,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10406,34,1991-12-20,35.39,user_406@example.com,7269892699,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10407,61,1964-11-07,174.94,user_407@example.com,6807874257,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10408,45,1980-11-20,75.86,user_408@example.com,7665770780,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10409,47,1978-04-06,41.05,user_409@example.com,6494582451,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10410,46,1979-10-22,495.08,user_410@example.com,8125137138,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10411,63,1962-10-03,167.95,user_411@example.com,8489566551,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10412,70,1955-09-10,406.84,user_412@example.com,9801868309,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10413,23,2002-11-18,134.77,user_413@example.com,8135154340,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10414,52,1973-06-12,343.94,user_414@example.com,6135908279,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10415,58,1967-07-12,382.51,user_415@example.com,8304219070,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10416,54,1971-09-13,301.86,user_416@example.com,7379267346,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10417,41,1984-03-26,241.07,user_417@example.com,8911256220,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10418,46,1979-03-23,211.8,user_418@example.com,7629667878,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10419,66,1959-04-13,180.95,user_419@example.com,9685366894,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10420,63,1962-08-23,465.47,user_420@example.com,6147766655,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10421,70,1955-05-23,417.0,user_421@example.com,6787502446,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10422,48,1977-03-12,482.86,user_422@example.com,9349289913,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10423,52,1973-02-06,70.91,user_423@example.com,9365223751,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10424,50,1975-02-19,368.13,user_424@example.com,6664576770,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10425,69,1956-06-05,469.79,user_425@example.com,6219838595,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10426,38,1987-08-09,98.8,user_426@example.com,9933025506,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
